id,date,product_category,sales_volume,price,promotion,store_location,weekday,supplier_cost,replenishment_lead_time,stock_level,profit,promo_cost,promo_roi,profit_cluster,cluster_label,business_profit_label
382,2024-05-14,Dairy,1840.0,10.1,1,Rural,1,9.27,6.0,378.0,1527.2,17056.8,0.08953613807982741,2,Low Profit,Low Profit
383,2024-05-15,Personal Care,820.0,1.34,0,Urban,2,3.7,1.0,164.0,-1935.2000000000003,,,0,High Profit,Non_promotion
384,2024-05-16,Household,171.0,9.01,1,Rural,3,9.57,6.0,325.0,-95.76000000000009,1636.47,-0.05851619644723098,0,High Profit,Loss/No profit
385,2024-05-17,Personal Care,1912.0,1.52,1,Rural,4,8.79,2.0,330.0,-13900.24,16806.48,-0.8270762229806599,2,Low Profit,Loss/No profit
386,2024-05-18,Snacks,373.0,19.36,1,Urban,5,3.18,9.0,324.0,6035.14,1186.14,5.088050314465408,0,High Profit,High Profit
387,2024-05-19,Household,1443.0,3.42,1,Suburban,6,1.36,2.0,310.0,2972.5799999999995,1962.4800000000002,1.5147058823529407,2,Low Profit,High Profit
388,2024-05-20,Dairy,437.0,14.45,1,Rural,0,9.26,7.0,380.0,2268.0299999999997,4046.62,0.560475161987041,0,High Profit,High Profit
389,2024-05-21,Household,1489.0,19.48,1,Urban,1,11.57,1.0,256.0,11777.99,17227.73,0.6836646499567848,1,Medium Profit,High Profit
390,2024-05-22,Beverages,1618.0,16.69,1,Rural,2,8.09,7.0,433.0,13914.800000000003,13089.619999999999,1.0630407911001238,1,Medium Profit,High Profit
391,2024-05-23,Household,706.0,14.29,1,Rural,3,3.79,5.0,377.0,7413.0,2675.7400000000002,2.7704485488126647,0,High Profit,High Profit
392,2024-05-24,Beverages,265.0,16.95,1,Rural,4,10.16,8.0,260.0,1799.3499999999997,2692.4,0.668307086614173,0,High Profit,High Profit
393,2024-05-25,Household,1667.0,19.65,0,Rural,5,1.66,4.0,264.0,29989.329999999998,,,1,Medium Profit,Non_promotion
394,2024-05-26,Beverages,110.0,12.81,0,Urban,6,6.91,7.0,460.0,649.0,,,0,High Profit,Non_promotion
395,2024-05-27,Snacks,1424.0,11.62,1,Urban,0,2.87,6.0,89.0,12460.0,4086.88,3.048780487804878,1,Medium Profit,High Profit
396,2023-06-13,Personal Care,1503.0,11.25,0,Urban,1,3.83,4.0,475.0,11152.26,,,1,Medium Profit,Non_promotion
397,2024-05-28,Personal Care,828.0,12.94,0,Urban,1,3.17,5.0,75.0,8089.5599999999995,,,0,High Profit,Non_promotion
398,2024-05-29,Dairy,900.0,11.12,1,Rural,2,3.43,4.0,76.0,6921.0,3087.0,2.24198250728863,0,High Profit,High Profit
399,2024-05-30,Household,201.0,13.07,1,Rural,3,6.11,7.0,239.0,1398.96,1228.1100000000001,1.13911620294599,0,High Profit,Low Profit
400,2023-06-14,Personal Care,809.0,14.83,1,Urban,2,6.46,4.0,485.0,6771.330000000001,5226.14,1.2956656346749227,0,High Profit,High Profit
401,2023-06-15,Snacks,906.0,3.05,0,Rural,3,3.99,5.0,202.0,-851.6400000000003,,,0,High Profit,Non_promotion
402,2024-05-31,Personal Care,1548.0,9.55,0,Rural,4,1.24,5.0,132.0,12863.880000000001,,,1,Medium Profit,Non_promotion
403,2024-06-01,Dairy,1515.0,5.15,1,Urban,5,6.27,5.0,433.0,-1696.7999999999988,9499.05,-0.17862838915470483,2,Low Profit,Loss/No profit
404,2023-06-16,Snacks,1563.0,14.02,0,Suburban,4,10.25,6.0,231.0,5892.509999999999,,,2,Low Profit,Non_promotion
405,2024-06-02,Dairy,878.0,3.28,1,Rural,6,7.92,1.0,483.0,-4073.9200000000005,6953.76,-0.585858585858586,0,High Profit,Loss/No profit
406,2023-06-17,Snacks,1442.0,2.75,0,Rural,5,12.48,7.0,174.0,-14030.66,,,2,Low Profit,Non_promotion
407,2024-06-03,Beverages,313.0,2.3,0,Suburban,0,7.51,2.0,219.0,-1630.73,,,0,High Profit,Non_promotion
408,2023-06-18,Personal Care,1425.0,19.34,0,Urban,6,10.26,4.0,116.0,12939.0,,,1,Medium Profit,Non_promotion
409,2024-06-04,Snacks,1814.0,6.0,0,Rural,1,6.05,5.0,462.0,-90.69999999999968,,,2,Low Profit,Non_promotion
410,2024-06-05,Snacks,1211.0,1.88,1,Suburban,2,12.67,3.0,216.0,-13066.689999999999,15343.37,-0.851617995264404,2,Low Profit,Loss/No profit
411,2024-06-06,Personal Care,1676.0,11.78,0,Rural,3,2.61,2.0,237.0,15368.92,,,1,Medium Profit,Non_promotion
412,2024-06-07,Snacks,500.0,6.39,0,Urban,4,7.83,4.0,218.0,-720.0000000000002,,,0,High Profit,Non_promotion
413,2024-06-08,Household,687.0,16.67,1,Rural,5,1.4,4.0,338.0,10490.490000000002,961.8,10.90714285714286,1,Medium Profit,High Profit
414,2024-06-09,Snacks,988.0,2.41,0,Suburban,6,1.53,4.0,278.0,869.4400000000002,,,0,High Profit,Non_promotion
415,2024-06-10,Personal Care,1169.0,5.3,0,Suburban,0,8.82,4.0,146.0,-4114.88,,,2,Low Profit,Non_promotion
416,2023-06-19,Dairy,1467.0,10.28,0,Urban,0,12.45,8.0,55.0,-3183.39,,,2,Low Profit,Non_promotion
417,2024-06-11,Snacks,1795.0,14.87,1,Rural,1,8.71,3.0,416.0,11057.199999999997,15634.45,0.7072330654420205,1,Medium Profit,High Profit
418,2023-06-20,Personal Care,110.0,3.86,1,Urban,1,6.26,6.0,174.0,-264.0,688.6,-0.38338658146964855,0,High Profit,Loss/No profit
419,2024-06-12,Household,1586.0,12.38,0,Suburban,2,13.23,7.0,65.0,-1348.0999999999995,,,2,Low Profit,Non_promotion
420,2023-06-21,Dairy,1185.0,7.51,0,Rural,2,2.77,1.0,363.0,5616.900000000001,,,0,High Profit,Non_promotion
421,2024-06-13,Beverages,691.0,2.23,0,Suburban,3,8.59,9.0,328.0,-4394.759999999999,,,0,High Profit,Non_promotion
422,2024-06-14,Personal Care,1433.0,17.67,1,Urban,4,14.42,5.0,184.0,4657.250000000003,20663.86,0.22538141470180317,2,Low Profit,High Profit
423,2024-06-15,Beverages,1209.0,17.67,1,Rural,5,1.21,4.0,75.0,19900.14,1462.8899999999999,13.603305785123968,1,Medium Profit,High Profit
424,2024-06-16,Beverages,191.0,7.28,1,Rural,6,1.92,2.0,401.0,1023.7600000000001,366.71999999999997,2.791666666666667,0,High Profit,Low Profit
425,2023-06-22,Dairy,1968.0,8.85,1,Suburban,3,11.2,1.0,375.0,-4624.799999999999,22041.6,-0.20982142857142855,2,Low Profit,Loss/No profit
426,2023-06-23,Snacks,325.0,15.41,1,Urban,4,5.73,9.0,102.0,3146.0,1862.2500000000002,1.6893542757417102,0,High Profit,High Profit
427,2023-06-24,Household,1276.0,15.13,1,Urban,5,10.23,6.0,115.0,6252.400000000001,13053.480000000001,0.4789833822091887,1,Medium Profit,High Profit
428,2023-06-25,Beverages,1834.0,12.63,1,Rural,6,4.42,8.0,363.0,15057.140000000001,8106.28,1.8574660633484166,1,Medium Profit,High Profit
429,2023-06-26,Snacks,663.0,3.01,1,Suburban,0,1.68,7.0,131.0,881.7899999999998,1113.84,0.7916666666666666,0,High Profit,Low Profit
430,2023-06-27,Snacks,871.0,3.88,0,Rural,1,14.89,6.0,136.0,-9589.710000000001,,,2,Low Profit,Non_promotion
431,2024-06-17,Beverages,1783.0,7.47,0,Rural,0,1.14,2.0,61.0,11286.39,,,1,Medium Profit,Non_promotion
432,2024-06-18,Dairy,772.0,19.79,1,Suburban,1,3.19,5.0,121.0,12815.199999999999,2462.68,5.2037617554858935,1,Medium Profit,High Profit
433,2024-06-19,Dairy,813.0,12.9,1,Rural,2,8.35,7.0,182.0,3699.1500000000005,6788.549999999999,0.5449101796407188,0,High Profit,High Profit
434,2024-06-20,Beverages,1035.0,11.1,0,Rural,3,9.86,9.0,155.0,1283.4000000000003,,,0,High Profit,Non_promotion
435,2024-06-21,Personal Care,341.0,16.92,1,Urban,4,1.16,7.0,269.0,5374.160000000001,395.55999999999995,13.586206896551728,1,Medium Profit,High Profit
436,2024-06-22,Household,1988.0,6.42,1,Urban,5,14.22,5.0,422.0,-15506.400000000001,28269.36,-0.5485232067510549,2,Low Profit,Loss/No profit
437,2024-06-23,Household,101.0,9.15,1,Urban,6,12.71,6.0,226.0,-359.56000000000006,1283.71,-0.28009441384736433,0,High Profit,Loss/No profit
438,2024-06-24,Snacks,324.0,6.09,1,Suburban,0,4.8,3.0,331.0,417.96000000000004,1555.2,0.26875,0,High Profit,Low Profit
439,2024-06-25,Personal Care,900.0,15.99,0,Rural,1,1.62,5.0,182.0,12933.0,,,1,Medium Profit,Non_promotion
440,2022-01-06,Snacks,1256.0,19.25,1,Urban,3,13.01,1.0,245.0,7837.4400000000005,16340.56,0.4796310530361261,1,Medium Profit,High Profit
441,2022-01-07,Dairy,987.0,8.9,0,Suburban,4,13.35,7.0,356.0,-4392.15,,,2,Low Profit,Non_promotion
442,2022-01-08,Dairy,1928.0,17.08,0,Rural,5,3.35,4.0,201.0,26471.44,,,1,Medium Profit,Non_promotion
443,2022-01-09,Dairy,1963.0,12.95,1,Rural,6,11.19,5.0,63.0,3454.8799999999997,21965.969999999998,0.1572832886505809,2,Low Profit,High Profit
444,2022-01-10,Personal Care,226.0,14.97,1,Urban,0,4.65,6.0,374.0,2332.32,1050.9,2.2193548387096773,0,High Profit,High Profit
445,2022-01-11,Household,1229.0,15.59,0,Rural,1,12.14,5.0,195.0,4240.049999999999,,,2,Low Profit,Non_promotion
446,2022-01-12,Dairy,1108.0,10.59,0,Rural,2,14.96,1.0,475.0,-4841.960000000001,,,2,Low Profit,Non_promotion
447,2022-01-13,Personal Care,703.0,11.32,0,Suburban,3,0.94,9.0,106.0,7297.14,,,0,High Profit,Non_promotion
448,2022-01-14,Snacks,1922.0,10.77,0,Suburban,4,13.51,2.0,260.0,-5266.280000000001,,,2,Low Profit,Non_promotion
449,2022-01-15,Household,1501.0,12.17,1,Urban,5,9.53,9.0,317.0,3962.640000000001,14304.529999999999,0.2770199370409235,2,Low Profit,High Profit
450,2022-01-16,Snacks,1113.0,1.56,0,Suburban,6,14.61,2.0,259.0,-14524.65,,,2,Low Profit,Non_promotion
451,2022-01-17,Household,150.0,8.51,0,Urban,0,7.24,9.0,66.0,190.49999999999994,,,0,High Profit,Non_promotion
452,2022-01-18,Personal Care,1152.0,12.52,0,Urban,1,12.79,6.0,335.0,-311.0399999999995,,,2,Low Profit,Non_promotion
453,2022-01-19,Beverages,1585.0,12.36,1,Urban,2,1.4,9.0,393.0,17371.6,2219.0,7.828571428571428,1,Medium Profit,High Profit
454,2022-01-20,Household,1419.0,16.07,1,Rural,3,5.36,6.0,252.0,15197.490000000002,7605.84,1.9981343283582091,1,Medium Profit,High Profit
455,2022-01-21,Snacks,1420.0,13.45,0,Suburban,4,1.47,6.0,148.0,17011.6,,,1,Medium Profit,Non_promotion
456,2022-01-22,Personal Care,1849.0,19.85,0,Urban,5,14.64,2.0,328.0,9633.29,,,1,Medium Profit,Non_promotion
457,2022-01-23,Household,878.0,6.39,0,Suburban,6,12.35,8.0,258.0,-5232.88,,,0,High Profit,Non_promotion
458,2022-01-24,Beverages,1530.0,7.82,1,Urban,0,12.86,3.0,178.0,-7711.199999999999,19675.8,-0.3919129082426127,2,Low Profit,Loss/No profit
459,2022-01-25,Beverages,1892.0,8.29,1,Suburban,1,14.1,7.0,384.0,-10992.52,26677.2,-0.41205673758865247,2,Low Profit,Loss/No profit
460,2022-01-26,Dairy,913.0,9.85,1,Suburban,2,1.73,5.0,337.0,7413.5599999999995,1579.49,4.693641618497109,1,Medium Profit,High Profit
461,2022-01-27,Dairy,1736.0,16.88,0,Urban,3,6.09,3.0,301.0,18731.44,,,1,Medium Profit,Non_promotion
462,2022-01-28,Snacks,1528.0,5.48,1,Rural,4,1.53,1.0,314.0,6035.6,2337.84,2.581699346405229,1,Medium Profit,High Profit
463,2022-01-29,Household,1469.0,15.74,0,Suburban,5,3.56,8.0,320.0,17892.42,,,1,Medium Profit,Non_promotion
464,2023-06-28,Household,1694.0,2.78,0,Urban,2,2.76,4.0,51.0,33.88000000000003,,,2,Low Profit,Non_promotion
465,2023-06-29,Beverages,1707.0,11.97,1,Suburban,3,14.83,7.0,253.0,-4882.019999999999,25314.81,-0.19285232636547534,2,Low Profit,Loss/No profit
466,2023-06-30,Personal Care,1783.0,17.67,1,Suburban,4,14.67,9.0,199.0,5349.000000000003,26156.61,0.20449897750511256,2,Low Profit,High Profit
467,2023-07-01,Personal Care,1984.0,9.24,1,Urban,5,12.01,7.0,342.0,-5495.679999999999,23827.84,-0.23064113238967524,2,Low Profit,Loss/No profit
468,2023-07-02,Snacks,1698.0,4.06,0,Suburban,6,10.06,1.0,453.0,-10188.000000000002,,,2,Low Profit,Non_promotion
469,2023-07-03,Beverages,1433.0,11.6,1,Suburban,0,8.88,9.0,152.0,3897.7599999999984,12725.04,0.3063063063063062,2,Low Profit,High Profit
470,2023-07-04,Snacks,984.0,16.42,0,Rural,1,13.06,4.0,73.0,3306.240000000001,,,0,High Profit,Non_promotion
471,2023-07-05,Dairy,1366.0,15.09,1,Urban,2,4.7,3.0,417.0,14192.740000000002,6420.2,2.210638297872341,1,Medium Profit,High Profit
472,2023-07-06,Snacks,1616.0,17.75,0,Urban,3,7.28,4.0,261.0,16919.519999999997,,,1,Medium Profit,Non_promotion
473,2023-07-07,Snacks,1489.0,6.28,1,Urban,4,9.48,4.0,114.0,-4764.8,14115.720000000001,-0.33755274261603374,2,Low Profit,Loss/No profit
474,2023-07-08,Personal Care,1453.0,4.69,0,Urban,5,6.46,2.0,498.0,-2571.8099999999995,,,2,Low Profit,Non_promotion
475,2023-07-09,Personal Care,1230.0,17.72,1,Urban,6,6.7,1.0,258.0,13554.6,8241.0,1.644776119402985,1,Medium Profit,High Profit
476,2022-01-30,Household,1745.0,8.7,0,Rural,6,3.83,3.0,461.0,8498.149999999998,,,1,Medium Profit,Non_promotion
477,2022-01-31,Dairy,519.0,12.44,0,Rural,0,7.3,2.0,457.0,2667.66,,,0,High Profit,Non_promotion
478,2022-02-01,Household,1305.0,13.02,1,Urban,1,4.39,1.0,237.0,11262.149999999998,5728.95,1.9658314350797264,1,Medium Profit,High Profit
479,2022-02-02,Household,1082.0,8.08,0,Urban,2,1.96,4.0,468.0,6621.84,,,0,High Profit,Non_promotion
480,2022-02-03,Beverages,924.0,10.74,1,Urban,3,2.93,8.0,263.0,7216.4400000000005,2707.32,2.6655290102389078,1,Medium Profit,High Profit
481,2022-02-04,Dairy,1124.0,8.85,1,Suburban,4,2.64,3.0,332.0,6980.039999999999,2967.36,2.352272727272727,1,Medium Profit,High Profit
482,2022-02-05,Personal Care,1954.0,2.31,0,Urban,5,14.61,1.0,260.0,-24034.199999999997,,,2,Low Profit,Non_promotion
483,2022-02-06,Dairy,666.0,9.31,0,Urban,6,11.51,4.0,414.0,-1465.1999999999996,,,0,High Profit,Non_promotion
484,2022-02-07,Personal Care,470.0,2.85,1,Suburban,0,14.53,9.0,125.0,-5489.599999999999,6829.099999999999,-0.8038540949759119,0,High Profit,Loss/No profit
485,2022-02-08,Beverages,1035.0,8.7,0,Suburban,1,6.88,1.0,197.0,1883.6999999999994,,,0,High Profit,Non_promotion
486,2022-02-09,Snacks,760.0,12.27,1,Urban,2,4.54,2.0,370.0,5874.799999999999,3450.4,1.7026431718061672,0,High Profit,High Profit
487,2022-02-10,Household,1554.0,12.01,0,Urban,3,12.08,9.0,262.0,-108.78000000000044,,,2,Low Profit,Non_promotion
488,2022-02-11,Beverages,1068.0,13.59,1,Urban,4,5.23,2.0,482.0,8928.48,5585.64,1.5984703632887187,1,Medium Profit,High Profit
489,2022-02-12,Household,1432.0,2.81,1,Urban,5,4.84,3.0,158.0,-2906.9599999999996,6930.88,-0.4194214876033057,2,Low Profit,Loss/No profit
490,2022-02-13,Snacks,1260.0,13.39,1,Rural,6,3.87,7.0,178.0,11995.199999999999,4876.2,2.4599483204134365,1,Medium Profit,High Profit
491,2022-02-14,Snacks,301.0,6.93,1,Rural,0,2.38,3.0,59.0,1369.55,716.38,1.9117647058823528,0,High Profit,Low Profit
492,2022-02-15,Beverages,1559.0,8.58,0,Urban,1,4.22,9.0,96.0,6797.240000000001,,,2,Low Profit,Non_promotion
493,2022-02-16,Snacks,412.0,17.3,0,Rural,2,5.65,6.0,428.0,4799.8,,,0,High Profit,Non_promotion
494,2022-02-17,Personal Care,216.0,1.17,1,Suburban,3,10.27,3.0,364.0,-1965.6,2218.3199999999997,-0.8860759493670887,0,High Profit,Loss/No profit
495,2022-02-18,Snacks,1789.0,12.18,1,Rural,4,1.41,9.0,145.0,19267.53,2522.49,7.638297872340425,1,Medium Profit,High Profit
496,2022-02-19,Household,1036.0,12.38,0,Rural,5,3.55,1.0,495.0,9147.880000000001,,,0,High Profit,Non_promotion
497,2022-02-20,Household,1926.0,8.54,0,Urban,6,12.23,3.0,152.0,-7106.940000000002,,,2,Low Profit,Non_promotion
498,2022-02-21,Household,674.0,5.5,0,Rural,0,2.63,1.0,429.0,1934.38,,,0,High Profit,Non_promotion
499,2022-02-22,Household,343.0,5.46,0,Rural,1,5.47,2.0,391.0,-3.429999999999927,,,0,High Profit,Non_promotion
500,2022-02-23,Personal Care,636.0,17.79,0,Rural,2,13.04,8.0,195.0,3021.0,,,0,High Profit,Non_promotion
501,2022-02-24,Dairy,1725.0,9.4,0,Rural,3,2.75,7.0,417.0,11471.25,,,1,Medium Profit,Non_promotion
502,2022-02-25,Beverages,174.0,7.29,1,Suburban,4,1.7,2.0,479.0,972.66,295.8,3.288235294117647,0,High Profit,Low Profit
503,2022-02-26,Household,1929.0,9.53,0,Urban,5,7.53,2.0,465.0,3857.999999999998,,,2,Low Profit,Non_promotion
504,2022-02-27,Snacks,485.0,13.72,0,Urban,6,4.89,9.0,76.0,4282.550000000001,,,0,High Profit,Non_promotion
505,2022-02-28,Household,1333.0,3.77,1,Suburban,0,8.67,6.0,269.0,-6531.700000000001,11557.11,-0.5651672433679354,2,Low Profit,Loss/No profit
506,2022-03-01,Snacks,574.0,9.54,0,Rural,1,12.16,5.0,67.0,-1503.8800000000006,,,0,High Profit,Non_promotion
507,2022-03-02,Snacks,517.0,12.17,0,Suburban,2,2.49,6.0,216.0,5004.5599999999995,,,0,High Profit,Non_promotion
508,2022-03-03,Household,446.0,19.02,0,Rural,3,8.92,9.0,482.0,4504.599999999999,,,0,High Profit,Non_promotion
509,2022-03-04,Personal Care,1652.0,5.8,0,Suburban,4,7.83,7.0,131.0,-3353.5600000000004,,,2,Low Profit,Non_promotion
510,2022-03-05,Snacks,739.0,7.83,0,Urban,5,2.59,9.0,477.0,3872.36,,,0,High Profit,Non_promotion
511,2022-03-06,Snacks,1038.0,8.21,1,Urban,6,9.55,4.0,121.0,-1390.9199999999998,9912.900000000001,-0.1403141361256544,2,Low Profit,Loss/No profit
512,2022-03-07,Household,1054.0,12.51,0,Urban,0,4.47,2.0,359.0,8474.16,,,0,High Profit,Non_promotion
513,2022-03-08,Snacks,975.0,7.78,1,Rural,1,7.57,8.0,303.0,204.74999999999997,7380.75,0.027741083223249665,0,High Profit,Low Profit
514,2022-03-09,Snacks,862.0,11.14,1,Rural,2,1.69,4.0,211.0,8145.900000000001,1456.78,5.591715976331361,1,Medium Profit,High Profit
515,2022-03-10,Household,1302.0,15.85,0,Suburban,3,7.16,9.0,376.0,11314.38,,,1,Medium Profit,Non_promotion
516,2022-03-11,Household,1305.0,14.4,1,Suburban,4,4.94,4.0,469.0,12345.300000000001,6446.700000000001,1.9149797570850202,1,Medium Profit,High Profit
517,2022-03-12,Beverages,763.0,9.48,0,Urban,5,12.42,8.0,451.0,-2243.22,,,0,High Profit,Non_promotion
518,2022-03-13,Personal Care,124.0,17.42,1,Rural,6,1.33,9.0,87.0,1995.1600000000003,164.92000000000002,12.097744360902256,1,Medium Profit,High Profit
519,2022-03-14,Personal Care,1303.0,11.6,1,Suburban,0,6.57,9.0,492.0,6554.089999999999,8560.710000000001,0.765601217656012,1,Medium Profit,High Profit
520,2022-03-15,Snacks,809.0,11.26,0,Rural,1,7.15,4.0,442.0,3324.9899999999993,,,0,High Profit,Non_promotion
521,2022-03-16,Personal Care,1624.0,1.65,0,Rural,2,11.01,1.0,250.0,-15200.64,,,2,Low Profit,Non_promotion
522,2022-03-17,Snacks,1979.0,19.75,0,Urban,3,8.83,3.0,249.0,21610.68,,,1,Medium Profit,Non_promotion
523,2022-03-18,Beverages,1284.0,3.34,0,Urban,4,10.17,9.0,304.0,-8769.72,,,2,Low Profit,Non_promotion
524,2022-03-19,Household,276.0,5.39,0,Rural,5,11.77,4.0,228.0,-1760.8799999999999,,,0,High Profit,Non_promotion
525,2022-03-20,Household,384.0,1.98,1,Rural,6,13.0,5.0,84.0,-4231.68,4992.0,-0.8476923076923077,0,High Profit,Loss/No profit
526,2022-03-21,Household,162.0,13.16,1,Rural,0,5.05,7.0,131.0,1313.82,818.1,1.6059405940594058,0,High Profit,Low Profit
527,2022-03-22,Personal Care,1102.0,5.27,1,Rural,1,8.3,5.0,438.0,-3339.0600000000013,9146.6,-0.36506024096385553,2,Low Profit,Loss/No profit
528,2022-03-23,Beverages,761.0,4.42,1,Urban,2,12.68,4.0,447.0,-6285.86,9649.48,-0.6514195583596214,0,High Profit,Loss/No profit
529,2022-03-24,Personal Care,765.0,2.68,1,Suburban,3,14.85,2.0,269.0,-9310.05,11360.25,-0.8195286195286194,0,High Profit,Loss/No profit
530,2022-03-25,Personal Care,255.0,2.96,1,Urban,4,13.4,2.0,207.0,-2662.2000000000003,3417.0,-0.7791044776119403,0,High Profit,Loss/No profit
531,2022-03-26,Beverages,1592.0,12.11,1,Suburban,5,5.89,4.0,53.0,9902.24,9376.88,1.0560271646859083,1,Medium Profit,High Profit
532,2022-03-27,Beverages,1172.0,14.08,0,Rural,6,3.33,9.0,216.0,12599.0,,,1,Medium Profit,Non_promotion
533,2022-03-28,Beverages,1066.0,8.55,0,Suburban,0,7.6,8.0,497.0,1012.7000000000012,,,0,High Profit,Non_promotion
534,2022-03-29,Beverages,948.0,10.12,1,Urban,1,11.25,3.0,458.0,-1071.2400000000007,10665.0,-0.1004444444444445,0,High Profit,Loss/No profit
535,2022-03-30,Household,1207.0,14.03,1,Urban,2,7.64,9.0,461.0,7712.73,9221.48,0.8363874345549738,1,Medium Profit,High Profit
536,2022-03-31,Dairy,1484.0,1.33,0,Rural,3,7.51,5.0,253.0,-9171.119999999999,,,2,Low Profit,Non_promotion
537,2022-04-01,Dairy,788.0,7.14,0,Urban,4,12.65,3.0,243.0,-4341.88,,,0,High Profit,Non_promotion
538,2022-04-02,Beverages,247.0,19.49,0,Rural,5,5.74,5.0,284.0,3396.2499999999995,,,0,High Profit,Non_promotion
539,2022-04-03,Dairy,1753.0,12.02,0,Urban,6,12.97,4.0,255.0,-1665.350000000002,,,2,Low Profit,Non_promotion
540,2022-04-04,Dairy,441.0,5.83,1,Urban,0,6.4,8.0,199.0,-251.37000000000012,2822.4,-0.08906250000000004,0,High Profit,Loss/No profit
541,2022-04-05,Beverages,575.0,10.91,0,Rural,1,5.26,5.0,208.0,3248.75,,,0,High Profit,Non_promotion
542,2022-04-06,Dairy,1186.0,7.51,1,Suburban,2,7.08,8.0,328.0,509.9799999999997,8396.88,0.060734463276836126,2,Low Profit,Low Profit
543,2022-04-07,Personal Care,1824.0,11.11,1,Urban,3,11.56,9.0,353.0,-820.800000000002,21085.440000000002,-0.0389273356401385,2,Low Profit,Loss/No profit
544,2022-04-08,Snacks,1483.0,3.39,1,Suburban,4,2.33,4.0,453.0,1571.98,3455.3900000000003,0.45493562231759654,2,Low Profit,Low Profit
545,2022-04-09,Snacks,660.0,3.52,0,Urban,5,3.35,7.0,430.0,112.19999999999996,,,0,High Profit,Non_promotion
546,2022-04-10,Beverages,426.0,3.73,0,Urban,6,14.3,2.0,215.0,-4502.82,,,0,High Profit,Non_promotion
547,2022-04-11,Household,1892.0,18.86,1,Urban,0,3.04,6.0,360.0,29931.440000000002,5751.68,5.203947368421053,1,Medium Profit,High Profit
548,2022-04-12,Beverages,1859.0,14.93,1,Urban,1,8.73,8.0,117.0,11525.8,16229.070000000002,0.7101947308132874,1,Medium Profit,High Profit
549,2022-04-13,Household,1264.0,4.09,1,Suburban,2,8.9,7.0,137.0,-6079.840000000001,11249.6,-0.5404494382022472,2,Low Profit,Loss/No profit
550,2024-07-14,Dairy,1995.0,4.13,0,Rural,6,6.52,8.0,225.0,-4768.049999999999,,,2,Low Profit,Non_promotion
551,2024-07-15,Snacks,416.0,4.24,0,Rural,0,0.85,1.0,498.0,1410.24,,,0,High Profit,Non_promotion
552,2024-07-16,Household,734.0,19.01,0,Urban,1,5.36,1.0,290.0,10019.100000000002,,,0,High Profit,Non_promotion
553,2024-07-17,Beverages,108.0,9.46,0,Rural,2,3.07,4.0,471.0,690.1200000000001,,,0,High Profit,Non_promotion
554,2024-07-18,Personal Care,873.0,15.99,1,Urban,3,1.93,6.0,435.0,12274.380000000001,1684.8899999999999,7.28497409326425,1,Medium Profit,High Profit
555,2024-07-19,Snacks,1196.0,13.15,0,Suburban,4,14.37,9.0,418.0,-1459.1199999999985,,,2,Low Profit,Non_promotion
556,2024-07-20,Beverages,1482.0,13.85,0,Suburban,5,9.19,1.0,183.0,6906.12,,,2,Low Profit,Non_promotion
557,2024-07-21,Snacks,322.0,3.5,0,Urban,6,11.07,7.0,95.0,-2437.54,,,0,High Profit,Non_promotion
558,2024-07-22,Dairy,1539.0,5.45,0,Suburban,0,5.07,5.0,99.0,584.8199999999998,,,2,Low Profit,Non_promotion
559,2024-07-23,Personal Care,652.0,15.95,1,Suburban,1,6.2,8.0,215.0,6357.0,4042.4,1.5725806451612903,0,High Profit,High Profit
560,2024-07-24,Beverages,1493.0,19.44,1,Urban,2,3.94,7.0,155.0,23141.500000000004,5882.42,3.9340101522842645,1,Medium Profit,High Profit
561,2024-07-25,Beverages,815.0,5.99,1,Suburban,3,1.91,4.0,265.0,3325.2000000000003,1556.6499999999999,2.1361256544502623,0,High Profit,High Profit
562,2024-07-26,Beverages,1387.0,6.16,0,Rural,4,3.1,4.0,195.0,4244.22,,,2,Low Profit,Non_promotion
563,2024-07-27,Beverages,1963.0,9.99,1,Rural,5,12.06,6.0,460.0,-4063.4100000000008,23673.780000000002,-0.17164179104477614,2,Low Profit,Loss/No profit
564,2024-07-28,Beverages,1813.0,19.69,0,Urban,6,10.32,6.0,474.0,16987.81,,,1,Medium Profit,Non_promotion
565,2024-07-29,Snacks,1983.0,6.11,1,Suburban,0,8.43,9.0,121.0,-4600.559999999999,16716.69,-0.27520759193357053,2,Low Profit,Loss/No profit
566,2024-07-30,Personal Care,1441.0,8.73,1,Rural,1,7.39,5.0,379.0,1930.940000000001,10648.99,0.18132611637347776,2,Low Profit,High Profit
567,2024-07-31,Dairy,1207.0,17.94,1,Rural,2,13.88,8.0,322.0,4900.420000000001,16753.16,0.2925072046109511,2,Low Profit,High Profit
568,2024-08-01,Dairy,1441.0,1.06,1,Suburban,3,1.55,5.0,296.0,-706.09,2233.55,-0.3161290322580645,2,Low Profit,Loss/No profit
569,2024-08-02,Dairy,210.0,1.76,1,Suburban,4,4.57,2.0,495.0,-590.1000000000001,959.7,-0.614879649890591,0,High Profit,Loss/No profit
570,2024-08-03,Dairy,350.0,12.48,0,Rural,5,5.57,6.0,462.0,2418.5,,,0,High Profit,Non_promotion
571,2024-08-04,Snacks,482.0,18.24,1,Rural,6,11.85,9.0,235.0,3079.9799999999996,5711.7,0.5392405063291139,0,High Profit,High Profit
